Address,Longitude,Latitude,Neighbourhood,Apartment Building,Apartment Building Property Type,Year Built,Year Registered,Apartment Building Units,Apartment Building Storeys,Property Management Or Landlord,RentSafeTO Evaluation Completed On,RentSafeTO Score,Has AGI,Dates AGI Initiated,Received TDF,Received TDF Year,TDF Reduced Increase By
3 Elm Grove Ave,-79.4301824,43.6388172,South Parkdale,TRUE,PRIVATE,1931,2019,12,3,Reitter Management Corporation,2020-12-12,65,FALSE,,FALSE,,
63 Wasdale Crescent,-79.4373811,43.7301888,Englemount-Lawrence,TRUE,PRIVATE,1950,2018,11,3,,2019-11-21,91,FALSE,,FALSE,,
35 Wasdale Crescent,-79.4348962,43.7307251,Englemount-Lawrence,TRUE,PRIVATE,1955,2017,10,3,Greto Investments,2020-12-02,68,FALSE,,FALSE,,
33 Wasdale Crescent,-79.4346267,43.7308159,Englemount-Lawrence,TRUE,PRIVATE,1960,2017,11,3,1957248 Ontario Inc,2020-12-03,71,FALSE,,FALSE,,
42 Saranac Blvd,-79.4317053,43.7232355,Englemount-Lawrence,TRUE,PRIVATE,1960,2017,28,3,Westdale Properties,2020-12-02,87,FALSE,,FALSE,,
3 Drexel Rd,-79.433349,43.7219593,Englemount-Lawrence,TRUE,PRIVATE,1954,2017,26,3,,2019-02-11,89,FALSE,,FALSE,,
14 Saranac Blvd,-79.4332564,43.7216192,Englemount-Lawrence,TRUE,PRIVATE,1954,2017,26,3,,2019-11-20,76,FALSE,,FALSE,,
1675 Eglinton Ave W,-79.4460732,43.69628,Oakwood Village,TRUE,PRIVATE,1960,2017,37,3,,2020-12-08,78,FALSE,,FALSE,,
330 Hopewell Ave,-79.4421601,43.7010164,Briar Hill-Belgravia,TRUE,PRIVATE,1959,2020,67,7,Canal Property Mangement,2019-11-20,74,TRUE,2017-03-17,FALSE,,
370 Ridelle Ave,-79.440825,43.704639,Briar Hill-Belgravia,TRUE,PRIVATE,1965,2017,214,28,Tenen Investments,2020-12-15,91,TRUE,2017-12-01,FALSE,,
3 Thornton Ave,-79.4547439,43.69294,Caledonia-Fairbank,TRUE,PRIVATE,1960,2017,17,3,,2020-12-08,81,FALSE,,FALSE,,
2005 Eglinton Ave W,-79.4549867,43.6942429,Caledonia-Fairbank,TRUE,PRIVATE,1959,2017,78,5,,2020-11-30,83,FALSE,,FALSE,,
230 Lake Promenade,-79.5305383,43.5894805,Long Branch,TRUE,PRIVATE,1964,2017,118,7,Compten Management Inc.,2019-02-01,58,FALSE,,FALSE,,
22 Long Branch Ave,-79.5323857,43.5901159,Long Branch,TRUE,PRIVATE,1957,2017,11,3,,2019-10-30,75,FALSE,,FALSE,,
40 Teesdale Pl,-79.286668,43.697217,Oakridge,TRUE,TCHC,1971,2017,278,24,,2020-11-21,72,FALSE,,FALSE,,
3479 St Clair Ave E,-79.2692162,43.7142974,Clairlea-Birchmount,TRUE,TCHC,1970,2017,94,8,Del Management,2020-12-18,64,FALSE,,FALSE,,
675 Kennedy Rd,-79.264354,43.7270353,Kennedy Park,TRUE,TCHC,1969,2017,192,11,Del Management,2020-11-05,67,FALSE,,FALSE,,
3847 Lawrence Ave E,-79.2104933,43.7624933,Woburn,TRUE,TCHC,1969,2017,213,13,Del Managment,2019-11-28,84,FALSE,,FALSE,,
30 Gordonridge Pl,-79.2521737,43.7270986,Kennedy Park,TRUE,TCHC,1972,2017,231,17,TCH,2020-11-07,76,FALSE,,FALSE,,
709 Kennedy Rd,-79.2656664,43.7281398,Kennedy Park,TRUE,PRIVATE,1958,2017,79,6,,2020-11-12,80,FALSE,,FALSE,,
2360 Eglinton Ave E,-79.272416,43.7320206,Ionview,TRUE,PRIVATE,1965,2017,130,7,Three R Property Management,2019-11-25,81,TRUE,2017-02-01,FALSE,,
879 Kennedy Rd,-79.2705819,43.7399667,Ionview,TRUE,PRIVATE,1960,2017,29,4,Accadia Apartments,2020-12-07,86,FALSE,,FALSE,,
893 Kennedy Rd,-79.2707963,43.7404065,Ionview,TRUE,PRIVATE,1961,2017,77,7,,2019-11-25,78,FALSE,,FALSE,,
2595 Keele St,-79.4794938,43.7184285,Maple Leaf,TRUE,PRIVATE,1958,2017,23,3,Sulin Property Group,2021-04-28,75,FALSE,,FALSE,,
512 Rustic Rd,-79.4792139,43.7187838,Maple Leaf,TRUE,PRIVATE,1958,2017,23,3,,2020-10-21,80,FALSE,,FALSE,,
2550 Keele St,-79.4800851,43.7159264,Maple Leaf,TRUE,PRIVATE,1955,2017,12,3,,2020-10-27,78,FALSE,,FALSE,,
1650 Sheppard Ave E,-79.3490803,43.7751242,Don Valley Village,TRUE,PRIVATE,1969,2017,149,15,,2020-11-20,88,FALSE,,FALSE,,
71 Talara Dr,-79.379422,43.7656378,Bayview Village,TRUE,PRIVATE,1959,2017,29,3,Signet Group Inc,2019-11-07,67,TRUE,2016-11-25,FALSE,,
165 La Rose Ave,-79.525135,43.684284,Humber Heights-Westmount,TRUE,PRIVATE,1979,2017,211,12,,2020-10-08,75,FALSE,,FALSE,,
2085 Islington Ave,-79.548939,43.703367,Kingsview Village-The Westway,TRUE,PRIVATE,1970,2017,266,20,,2019-10-28,79,FALSE,,FALSE,,
1555 Birchmount Rd,-79.2897224,43.7606302,Dorset Park,TRUE,PRIVATE,1950,2017,46,6,,2020-12-17,79,FALSE,,FALSE,,
1191 Ellesmere Rd,-79.2689054,43.7678858,Bendale,TRUE,PRIVATE,1976,2017,27,4,Chopra Holdings,2020-12-18,79,TRUE,"2019-06-11, 2016-06-08",FALSE,,
25 Greenbrae Circuit,-79.232379,43.758773,Woburn,TRUE,PRIVATE,1962,2017,60,6,,2019-11-28,83,FALSE,,FALSE,,
1550 Lawrence Ave W,-79.4861673,43.7072259,Maple Leaf,TRUE,PRIVATE,1963,2017,96,7,Zentil Group Of Companies,2020-10-26,71,TRUE,2018-01-05,FALSE,,
2622 Keele St,-79.4809669,43.7197842,Maple Leaf,TRUE,PRIVATE,1954,2017,11,3,Maria Forte,2019-11-05,68,FALSE,,FALSE,,
2618 Keele St,-79.4807779,43.7193462,Maple Leaf,TRUE,PRIVATE,1955,,11,3,Cintrex Property Management,2019-11-05,66,FALSE,,FALSE,,
25 Richview Rd,-79.513967,43.6846615,Edenbridge-Humber Valley,TRUE,PRIVATE,1973,2017,141,15,H & R Property Management Ltd,2019-10-29,86,FALSE,,FALSE,,
105 La Rose Ave,-79.520554,43.685233,Humber Heights-Westmount,TRUE,PRIVATE,1971,2017,180,12,Larose Holdings,2020-10-08,71,FALSE,,FALSE,,
11 Rochefort Dr,-79.335988,43.718012,Flemingdon Park,TRUE,PRIVATE,1960,2017,64,3,,2019-11-05,84,FALSE,,FALSE,,
17 Renwick Crescent,-79.3366607,43.6606103,South Riverdale,TRUE,SOCIAL HOUSING,1996,2017,80,4,,2019-12-09,74,FALSE,,FALSE,,
1535 Birchmount Rd,-79.2895987,43.7598465,Dorset Park,TRUE,PRIVATE,1960,2017,37,4,,2019-11-25,83,FALSE,,FALSE,,
275 Cassandra Blvd,-79.314975,43.753219,Parkwoods-Donalda,TRUE,PRIVATE,1965,2017,164,12,M&R Property Management,2019-11-04,82,TRUE,2017-06-01,TRUE,2018,0.6%
290 The Kingsway,-79.5210336,43.6633535,Edenbridge-Humber Valley,TRUE,PRIVATE,1977,2017,22,4,,2021-05-06,78,FALSE,,FALSE,,
2250 Lawrence Ave E,-79.2783367,43.7493297,Dorset Park,TRUE,PRIVATE,1968,2017,33,6,John Ulrich  Management,2019-11-25,85,FALSE,,FALSE,,
3 Glamorgan Ave,-79.282778,43.768704,Dorset Park,TRUE,PRIVATE,1984,2017,139,10,Living Properties Inc.,2020-12-18,73,FALSE,,FALSE,,
30 Antrim Crescent,-79.2859347,43.7723207,Dorset Park,TRUE,PRIVATE,1972,2017,135,10,H & R Property Management Ltd.,2020-11-03,85,FALSE,,FALSE,,
1181 Ellesmere Rd,-79.2692023,43.7677731,Bendale,TRUE,PRIVATE,1976,2017,32,4,Chopra Holdings,2020-12-18,75,TRUE,2019-06-11,FALSE,,
555 Brimorton Dr,-79.2313983,43.7728934,Woburn,TRUE,PRIVATE,1965,2017,180,15,Amaz Property Management,2020-11-23,82,FALSE,,FALSE,,
2 Pimlico Rd,-79.48288,43.7078183,Maple Leaf,TRUE,PRIVATE,1959,2017,12,3,Brokengoat Investments,2020-10-20,87,FALSE,,FALSE,,
80 Bartley Dr,-79.3066219,43.7226267,Victoria Village,TRUE,PRIVATE,1962,2017,10,3,,2020-12-23,73,FALSE,,FALSE,,
51 Waterford Dr,-79.5408626,43.6809427,Willowridge-Martingrove-Richview,TRUE,PRIVATE,1962,2017,29,8,Bcimc,2019-10-29,80,TRUE,2019-03-28,FALSE,,
311 Dixon Rd,-79.5537107,43.6952108,Kingsview Village-The Westway,TRUE,PRIVATE,1968,2017,178,16,Dixon Holdings,2020-11-18,69,FALSE,,FALSE,,
301 Dixon Rd,-79.5525689,43.694913,Kingsview Village-The Westway,TRUE,PRIVATE,1964,2017,225,16,,2020-12-03,67,FALSE,,FALSE,,
118 Roncesvalles Ave,-79.4482018,43.6425628,High Park-Swansea,TRUE,PRIVATE,1940,2018,30,3,Akelius Canada Ltd,2019-11-04,67,TRUE,2016-07-29,FALSE,,
22 O'Hara Ave,-79.434828,43.641978,Roncesvalles,TRUE,TCHC,1918,2017,13,3,TCH,2020-10-20,79,FALSE,,FALSE,,
467 Roncesvalles Ave,-79.4513034,43.6530399,Roncesvalles,TRUE,PRIVATE,1920,2018,15,4,Ez Property Management Ltd,2020-12-11,79,FALSE,,FALSE,,
1275 Danforth Ave,-79.3299321,43.6812374,Greenwood-Coxwell,TRUE,TCHC,1988,2017,109,4,,2019-12-04,86,FALSE,,FALSE,,
2363 Queen St E,-79.2886759,43.6721699,The Beaches,TRUE,SOCIAL HOUSING,1940,2017,20,4,Mainstay Housing,2019-12-04,78,FALSE,,FALSE,,
2451 Queen St E,-79.2840468,43.6731718,The Beaches,TRUE,PRIVATE,1920,2017,29,4,,2020-11-20,73,FALSE,,FALSE,,
156 Kingston Rd,-79.311576,43.671137,Woodbine Corridor,TRUE,PRIVATE,1950,2017,62,4,Firm Capital,2020-11-17,78,FALSE,,FALSE,,
767 Dovercourt Rd,-79.429292,43.661897,Dovercourt-Wallace Emerson-Junction,TRUE,PRIVATE,2008,2017,19,3,Jdc Property Management Inc.,2019-11-21,75,FALSE,,FALSE,,
441 Kingston Rd,-79.303944,43.676703,The Beaches,TRUE,PRIVATE,1920,2017,15,3,,2020-11-17,80,FALSE,,FALSE,,
2 Main St,-79.298365,43.679162,East End-Danforth,TRUE,PRIVATE,1910,,11,3,,,,FALSE,,FALSE,,
619 Woodbine Ave,-79.3088106,43.6778978,East End-Danforth,TRUE,PRIVATE,1956,2017,50,4,Smallwood Consulting Ltd.,2021-04-22,86,TRUE,"2019-11-25, 2018-05-01, 2016-12-16",FALSE,,
798 Richmond St W,-79.4098124,43.6451391,Niagara,TRUE,PRIVATE,1970,2017,525,13,Akelius Canada Ltd,2019-11-25,76,FALSE,,FALSE,,
34 Heydon Park Rd,-79.4270244,43.6529787,Little Portugal,TRUE,PRIVATE,1925,2018,31,3,Njs Capital Management,2021-05-05,73,FALSE,,FALSE,,
1044 College St,-79.4302797,43.6532097,Dufferin Grove,TRUE,PRIVATE,1930,2017,43,3,,2020-12-09,77,FALSE,,FALSE,,
62 Dawes Rd,-79.2971542,43.6901539,East End-Danforth,TRUE,SOCIAL HOUSING,1994,2017,14,4,Riverdale Housing Action Group,2019-12-09,75,FALSE,,FALSE,,
130 Parkway Forest Dr,-79.3435259,43.7746062,Henry Farm,TRUE,PRIVATE,2013,2017,105,8,,2019-11-18,99,FALSE,,FALSE,,
464 Summerhill Ave,-79.3751181,43.6865973,Rosedale-Moore Park,TRUE,PRIVATE,1950,2017,19,3,,2020-12-01,83,FALSE,,FALSE,,
7 Jackes Ave,-79.391641,43.684692,Rosedale-Moore Park,TRUE,PRIVATE,1969,2017,267,28,,2019-11-27,82,FALSE,,FALSE,,
110 Mornelle Crt,-79.1944172,43.7865071,Morningside,TRUE,TCHC,1971,2017,145,15,Del Management,2020-11-30,75,FALSE,,FALSE,,
1200 York Mills Rd,-79.335028,43.759592,Parkwoods-Donalda,TRUE,PRIVATE,1967,2017,222,16,,2020-12-19,83,FALSE,,FALSE,,
440 Eglinton Ave E,-79.38476,43.709852,Mount Pleasant East,TRUE,PRIVATE,1960,2017,90,10,Homestead Land Holdings,2019-03-01,87,TRUE,2019-07-26,FALSE,,
133 Erskine Ave,-79.3940961,43.7118986,Mount Pleasant West,TRUE,PRIVATE,1970,2017,28,11,,2019-10-29,80,FALSE,,FALSE,,
165 Erskine Ave,-79.3925546,43.7121277,Mount Pleasant West,TRUE,PRIVATE,1950,2017,40,4,,2019-10-29,89,FALSE,,FALSE,,
568 Lawrence Ave W,-79.4355807,43.7183213,Englemount-Lawrence,TRUE,PRIVATE,1954,2017,29,3,Esbin Property Management Inc.,2019-11-20,75,FALSE,,FALSE,,
59 Vinci Crescent,-79.4465138,43.7378426,Clanton Park,TRUE,PRIVATE,1960,2017,33,4,Compten Management Inc.,2020-12-09,78,FALSE,,FALSE,,
1969 Eglinton Ave W,-79.4544738,43.6945481,Caledonia-Fairbank,TRUE,PRIVATE,1963,2017,36,3,Tamron Property Management,2020-11-30,80,FALSE,,FALSE,,
2507 Eglinton Ave W,-79.4700319,43.6910276,Keelesdale-Eglinton West,TRUE,PRIVATE,1950,2017,28,4,Firm Capital Properties Inc,2020-12-02,71,TRUE,2019-08-14,FALSE,,
2501 Eglinton Ave W,-79.4697125,43.6910752,Keelesdale-Eglinton West,TRUE,PRIVATE,1975,2017,25,4,,2021-04-15,80,FALSE,,FALSE,,
155 Sherbourne St,-79.3695213,43.6555938,Moss Park,TRUE,TCHC,1973,2017,301,16,,2020-11-10,67,FALSE,,FALSE,,
2999 Jane St,-79.5161708,43.7543492,Glenfield-Jane Heights,TRUE,TCHC,1971,2017,188,15,TCH,2020-10-19,72,FALSE,,FALSE,,
8 Wingreen Crt,-79.343355,43.7391814,Banbury-Don Mills,TRUE,PRIVATE,1965,2017,11,3,,2019-11-04,80,FALSE,,FALSE,,
7 Summerland Terrace,-79.531917,43.643453,Islington-City Centre West,TRUE,PRIVATE,2011,2017,218,21,Concert Realty Services Ltd.,2019-10-29,96,FALSE,,FALSE,,
134 Berry Rd,-79.4862061,43.6381074,Stonegate-Queensway,TRUE,PRIVATE,1954,2017,22,4,Gold Seal Management,2019-10-30,74,FALSE,,FALSE,,
40 Lower River St,-79.3558485,43.6562579,Moss Park,TRUE,TCHC,2014,2017,128,8,TCH,2018-01-12,83,FALSE,,FALSE,,
130 Cosburn Ave,-79.3476759,43.6899669,Old East York,TRUE,PRIVATE,1956,2017,48,6,1314939 Ontario,2019-12-04,79,TRUE,"2018-10-25, 2017-07-24",TRUE,2018,0.6%
18 Tinder Crescent,-79.307986,43.7273177,Victoria Village,TRUE,PRIVATE,1955,2017,70,4,Three R Property Management,2019-11-05,87,TRUE,2019-05-24,FALSE,,
25 Eccleston Dr,-79.317844,43.727261,Victoria Village,TRUE,PRIVATE,1958,2019,61,4,Akelius Canada Ltd.,2019-11-05,80,TRUE,2017-05-29,TRUE,2018,1.05%
10 Elvaston Dr,-79.3055614,43.7305636,Victoria Village,TRUE,PRIVATE,1959,2017,20,3,,2019-11-05,84,FALSE,,FALSE,,
265 Dixon Rd,-79.5486239,43.6959454,Kingsview Village-The Westway,TRUE,PRIVATE,1967,2017,181,16,Microbjo Properties And Damis Properties,2019-10-28,81,TRUE,"2019-08-13, 2017-09-08",FALSE,,
5294 Dundas St W,-79.5400365,43.637036,Islington-City Centre West,TRUE,PRIVATE,1960,2017,45,7,Six Points Suites Inc,2019-10-29,66,FALSE,,FALSE,,
240 Markland Dr,-79.5787507,43.6291366,Markland Wood,TRUE,PRIVATE,1959,2017,113,10,,2020-11-05,77,FALSE,,FALSE,,
19 Eva Rd,-79.561961,43.637583,Etobicoke West Mall,TRUE,PRIVATE,1974,2017,152,14,,2019-10-29,75,FALSE,,FALSE,,
35 Warrender Ave,-79.5521273,43.6762589,Princess-Rosethorn,TRUE,PRIVATE,1968,2017,108,7,Princess Management,2020-11-06,82,TRUE,2019-03-12,FALSE,,
75 Windermere Ave,-79.4718101,43.6393082,High Park-Swansea,TRUE,PRIVATE,1962,2017,52,6,Greenwin Corp.,2019-10-31,82,FALSE,,FALSE,,
201 Sherbourne St,-79.370271,43.657685,Moss Park,TRUE,PRIVATE,1975,2017,225,23,Metcap Living Management Inc.,2019-02-04,82,FALSE,,FALSE,,
75 Talara Dr,-79.3800737,43.765764,Bayview Village,TRUE,PRIVATE,1970,2017,66,4,Capreit,2019-11-07,80,FALSE,,FALSE,,
370 McCowan Rd,-79.2395005,43.7399781,Eglinton East,TRUE,PRIVATE,1965,2017,207,15,Capreit,2019-11-26,79,FALSE,,FALSE,,
3207 Kingston Rd,-79.2268905,43.7293867,Cliffcrest,TRUE,PRIVATE,1968,2017,53,5,Kpm,2019-11-20,80,FALSE,,FALSE,,
121 Minerva Ave,-79.244216,43.721863,Cliffcrest,TRUE,PRIVATE,1964,2017,90,6,Park Property Management Inc,2019-11-20,83,FALSE,,FALSE,,
131 Minerva Ave,-79.243219,43.721969,Cliffcrest,TRUE,PRIVATE,1964,2017,83,6,Park Property Management Inc,2019-11-20,81,FALSE,,FALSE,,
1525 Wilson Ave,-79.5064381,43.7207635,Downsview-Roding-CFB,TRUE,PRIVATE,1958,2017,21,4,Plaza Investment Co,2019-11-18,76,TRUE,2017-12-28,FALSE,,
1309 Wilson Ave,-79.495707,43.722791,Downsview-Roding-CFB,TRUE,PRIVATE,1960,2017,84,7,Metcap Living Management Inc.,2019-11-18,82,TRUE,2019-09-12,FALSE,,
263 Dixon Rd,-79.54777,43.6955255,Kingsview Village-The Westway,TRUE,PRIVATE,1964,2017,171,15,Microbjo Properties And Damis Properties,2019-10-28,79,TRUE,"2019-08-13, 2017-09-08",FALSE,,
306 The West Mall,-79.5629156,43.6360019,Etobicoke West Mall,TRUE,PRIVATE,1969,2017,48,5,,2020-11-24,78,FALSE,,FALSE,,
329 The West Mall,-79.5635251,43.6375276,Etobicoke West Mall,TRUE,PRIVATE,1970,2017,45,5,Imperra General Managment,2019-10-29,88,FALSE,,FALSE,,
351 The West Mall,-79.564236,43.6387403,Etobicoke West Mall,TRUE,PRIVATE,1960,2017,49,5,Penwoth Holdings Inc,2020-11-02,78,FALSE,,FALSE,,
336 The West Mall,-79.564459,43.6378442,Etobicoke West Mall,TRUE,PRIVATE,1965,2017,10,3,Myroslawa Lidia Nahirnyj,2020-12-08,78,FALSE,,FALSE,,
11 Crown Hill Pl,-79.491791,43.63911,Stonegate-Queensway,TRUE,PRIVATE,1953,2017,26,5,Model Building Maintenance Inc,2021-04-27,75,FALSE,,FALSE,,
19 Durnford Rd,-79.1500768,43.7993597,Rouge,TRUE,SOCIAL HOUSING,1992,2018,28,4,,2021-04-13,77,FALSE,,FALSE,,
111 Chestnut St,-79.3855791,43.65484,Bay Street Corridor,TRUE,TCHC,1987,2017,144,15,TCH,2021-04-14,75,FALSE,,FALSE,,
30 Gilder Dr,-79.2565311,43.7371482,Eglinton East,TRUE,PRIVATE,1954,2017,192,14,Cando Apartments Ltd.,2021-04-26,86,TRUE,"2017-02-06, 2017-01-04",FALSE,,
1284 Danforth Rd,-79.2461233,43.7402253,Eglinton East,TRUE,PRIVATE,1960,2017,95,7,H & R Property Management Ltd.,2019-11-26,87,FALSE,,FALSE,,
3744 St Clair Ave E,-79.2430981,43.7209397,Cliffcrest,TRUE,PRIVATE,1964,2017,88,6,Park Property Management Inc,2019-11-20,83,FALSE,,FALSE,,
2221 Jane St,-79.5089777,43.7238419,Downsview-Roding-CFB,TRUE,PRIVATE,1964,2017,12,3,S & T  Two Inc,2021-04-14,67,FALSE,,FALSE,,
1441 Lawrence Ave E,-79.3130373,43.741081,Victoria Village,TRUE,PRIVATE,1961,2017,251,14,Cogir Real Estate,2020-12-01,83,FALSE,,FALSE,,
1840 Victoria Park Ave,-79.310215,43.740513,Victoria Village,TRUE,PRIVATE,1964,2017,204,12,Falconwin Property Management,2020-12-03,79,FALSE,,FALSE,,
48 Eccleston Dr,-79.3179878,43.7279687,Victoria Village,TRUE,PRIVATE,1960,2017,69,4,Linwood Management Corporation,2021-04-25,76,FALSE,,FALSE,,
8 Roanoke Rd,-79.3281707,43.7414974,Parkwoods-Donalda,TRUE,PRIVATE,1962,2017,111,13,Quadreal Property Group,2019-11-04,94,TRUE,"2017-06-01, 2016-06-21",TRUE,2018,0.5%
42 Glen Elm Ave,-79.392653,43.692017,Rosedale-Moore Park,TRUE,PRIVATE,1960,2017,39,3,O'shanter Development Company,2019-03-18,96,TRUE,"2017-06-06, 2016-02-02",FALSE,,
730 Dovercourt Rd,-79.429252,43.659711,Dufferin Grove,TRUE,PRIVATE,1967,2017,356,20,,2019-11-21,79,FALSE,,FALSE,,
532 Palmerston Blvd,-79.4136038,43.6637912,Palmerston-Little Italy,TRUE,PRIVATE,1911,2018,21,4,,2020-11-26,85,FALSE,,FALSE,,
35 Walmer Rd,-79.4056233,43.6691438,Annex,TRUE,PRIVATE,1966,2017,174,15,Starlight Investments,2019-11-26,82,TRUE,"2019-12-09, 2018-07-05, 2017-03-20",FALSE,,
20 Prince Arthur Ave,-79.3965574,43.6699003,Annex,TRUE,PRIVATE,1968,2017,193,23,Hollyburn Properties Ltd,2019-11-26,79,TRUE,"2019-12-18, 2017-11-10",FALSE,,
268 Merton St,-79.3880031,43.6981062,Mount Pleasant West,TRUE,PRIVATE,1999,2017,38,5,,2020-10-24,82,FALSE,,FALSE,,
155 Balliol St,-79.3921323,43.6979676,Mount Pleasant West,TRUE,PRIVATE,1965,2017,286,18,Amelin Property Management,2019-12-02,82,TRUE,2021-02-01,FALSE,,
21 Sherwood Ave,-79.398293,43.713489,Mount Pleasant East,TRUE,PRIVATE,1930,2017,26,3,Minto Proeprties,2018-12-14,87,FALSE,,FALSE,,
4 Deer Park Crescent,-79.399003,43.687869,Yonge-St.Clair,TRUE,PRIVATE,1967,2017,59,13,Jerudan Developments Limited,2019-12-02,76,TRUE,2016-05-25,FALSE,,
110 St Clair Ave W,-79.3989369,43.6874018,Yonge-St.Clair,TRUE,PRIVATE,1938,2017,54,9,,2020-11-27,68,FALSE,,FALSE,,
339 Albany Ave,-79.4139449,43.6754316,Casa Loma,TRUE,SOCIAL HOUSING,1993,2017,42,4,Loft Community Services,2019-12-02,82,FALSE,,FALSE,,
396 Avenue Rd,-79.40001,43.682066,Casa Loma,TRUE,PRIVATE,1931,2017,51,6,Cromwell Management Inc.,2020-11-05,74,FALSE,,FALSE,,
55 Montclair Ave,-79.4132284,43.6873929,Forest Hill South,TRUE,PRIVATE,1960,2017,54,6,Atlantis Realty Services Inc,2019-11-28,82,FALSE,,FALSE,,
464 Spadina Rd,-79.4134937,43.689669,Forest Hill South,TRUE,PRIVATE,1962,2017,25,4,Njs Capital Management,2019-03-18,61,TRUE,2020-10-01,FALSE,,
321 Lonsdale Rd,-79.4117658,43.6886205,Casa Loma,TRUE,PRIVATE,1920,2017,12,5,,2020-12-04,66,FALSE,,FALSE,,
62 Oriole Gardens,-79.4004632,43.6905813,Yonge-St.Clair,TRUE,PRIVATE,1918,2017,13,3,Oriole Court Management,2020-12-09,65,FALSE,,FALSE,,
9 Birchlea Ave,-79.5281031,43.592619,Long Branch,TRUE,PRIVATE,1955,,13,3,,2020-11-23,73,FALSE,,FALSE,,
10 Rosseau Rd,-79.437099,43.741843,Clanton Park,TRUE,PRIVATE,1955,2017,11,3,Tony Carvalhais Inc,2020-10-13,77,FALSE,,FALSE,,
4110 Bathurst St,-79.4365123,43.7458643,Clanton Park,TRUE,PRIVATE,1950,2017,16,3,Hannah Group,2021-04-29,62,FALSE,,FALSE,,
4160 Bathurst St,-79.4370569,43.7478582,Clanton Park,TRUE,PRIVATE,1964,2017,67,7,Caleta Capital,2021-04-27,66,FALSE,,FALSE,,
4238 Bathurst St,-79.4375867,43.7503504,Clanton Park,TRUE,PRIVATE,1956,2017,13,3,,2020-12-08,71,FALSE,,FALSE,,
10 Wilmington Ave,-79.4531277,43.7531221,Bathurst Manor,TRUE,PRIVATE,1960,2017,39,3,Hazelview Properties,2020-10-13,73,FALSE,,FALSE,,
155 Antibes Dr,-79.4459154,43.7820914,Westminster-Branson,TRUE,PRIVATE,1960,2017,259,17,852042 Ontario Devamm Heron Bay Investments Alderdale Investments Zagjo Holdings Nscl Investments,2020-10-21,79,TRUE,2018-08-16,FALSE,,
50 Clearview Heights,-79.4809415,43.6930597,Beechborough-Greenbrook,TRUE,PRIVATE,1951,2017,37,4,Silvercore Properties Inc,2020-10-26,78,FALSE,,FALSE,,
100 Trethewey Dr,-79.4827532,43.6932537,Beechborough-Greenbrook,TRUE,PRIVATE,1950,2017,11,3,,2020-10-29,76,FALSE,,FALSE,,
83 Clearview Heights,-79.4829578,43.6926339,Beechborough-Greenbrook,TRUE,PRIVATE,1915,2017,40,3,Gn Investment,2020-10-26,71,FALSE,,FALSE,,
40 Trethewey Dr,-79.4780635,43.6926131,Beechborough-Greenbrook,TRUE,PRIVATE,1960,2017,45,3,Six Points Suites Inc.,2020-10-22,77,FALSE,,FALSE,,
1197 Weston Rd,-79.4913962,43.6879676,Mount Dennis,TRUE,PRIVATE,1958,2017,15,3,985352 Ontario Ltd,2019-11-06,66,FALSE,,FALSE,,
1240 Weston Rd,-79.4934707,43.6880827,Mount Dennis,TRUE,PRIVATE,1954,,22,3,,2021-04-20,74,FALSE,,FALSE,,
1306 Weston Rd,-79.496953,43.6894332,Mount Dennis,TRUE,PRIVATE,1957,2017,11,3,2192443 Ontario Inc,2020-12-21,60,FALSE,,FALSE,,
24 Pinehill Crescent,-79.5017924,43.6883342,Mount Dennis,TRUE,PRIVATE,1969,2017,29,4,La Valette Property Management,2020-11-16,71,FALSE,,FALSE,,
20 Falstaff Ave,-79.5047424,43.7162077,Rustic,TRUE,TCHC,1970,2017,224,19,TCH,2019-11-26,70,FALSE,,FALSE,,
2 Replin Rd,-79.4436435,43.7185896,Englemount-Lawrence,TRUE,SOCIAL HOUSING,2019,,30,4,,2020-12-16,66,FALSE,,FALSE,,
1 Old Meadow Lane,-79.4439521,43.717325,Englemount-Lawrence,TRUE,TCHC,1957,2017,30,4,TCH,2020-12-08,68,FALSE,,FALSE,,
5 Flemington Rd,-79.4426975,43.7186244,Englemount-Lawrence,TRUE,TCHC,1957,2017,31,3,TCH,2020-12-16,75,FALSE,,FALSE,,
51 Parkwoods Village Dr,-79.3193438,43.7597878,Parkwoods-Donalda,TRUE,TCHC,1962,2017,81,7,TCH,2021-04-20,72,FALSE,,FALSE,,
14 Rayoak Dr,-79.3194126,43.7598502,Parkwoods-Donalda,TRUE,TCHC,1962,2017,63,8,TCH,2021-04-24,67,FALSE,,FALSE,,
1850 Victoria Park Ave,-79.3096942923765,43.741623840571,Victoria Village,TRUE,PRIVATE,1964,2017,240,15,Falconwin Property Management,2020-12-03,80,FALSE,,FALSE,,
55 Eccleston Dr,-79.3198887,43.7264393,Victoria Village,TRUE,PRIVATE,1960,2017,60,4,Akelius Canada Ltd,2019-11-05,74,FALSE,,FALSE,,
2 Swift Dr,-79.3191873,43.7265525,Victoria Village,TRUE,PRIVATE,1958,2017,61,4,,2020-12-09,96,FALSE,,FALSE,,
74 Curlew Dr,-79.3162044,43.7435198,Parkwoods-Donalda,TRUE,PRIVATE,1966,2019,112,4,Greenwin Corp.,2019-11-04,85,FALSE,,FALSE,,
